yawrate,speed,course,latitude,longitude,altitude
-0.4173,48.58,28.73,51.040315,13.793163,116.67
0.0695,48.6,28.77,51.040325,13.793172,116.79
-0.4173,48.6,28.77,51.040325,13.793172,116.79
-0.0695,48.6,28.77,51.040325,13.793172,116.79
0.0695,48.6,28.77,51.040325,13.793172,116.79
-0.1391,48.6,28.77,51.040325,13.793172,116.79
0.0,48.63,28.9,51.040335,13.793182,116.95
0.1391,48.63,28.9,51.040335,13.793182,116.95
-0.1391,48.63,28.9,51.040335,13.793182,116.95
-0.1391,48.63,28.9,51.040335,13.793182,116.95
0.1391,48.63,28.9,51.040335,13.793182,116.95
0.2086,48.6599,28.92,51.040345,13.793191,117.1
-0.0695,48.6599,28.92,51.040345,13.793191,117.1
0.0,48.6599,28.92,51.040345,13.793191,117.1
0.2086,48.6599,28.92,51.040345,13.793191,117.1
0.0,48.6599,28.92,51.040345,13.793191,117.1
-0.3478,48.7,28.9,51.040355,13.7932,117.25
-0.7652,48.7,28.9,51.040355,13.7932,117.25
-0.6956,48.7,28.9,51.040355,13.7932,117.25
0.2086,48.7,28.9,51.040355,13.7932,117.25
0.1391,48.7,28.9,51.040355,13.7932,117.25
0.0,48.7,28.9,51.040365,13.793209,117.4
-0.0695,49.31,29.36,51.040365,13.793209,117.4
-0.2782,49.31,29.36,51.040365,13.793209,117.4
-0.4173,49.31,29.36,51.040365,13.793209,117.4
-0.3478,49.31,29.36,51.040365,13.793209,117.4
-0.2782,49.31,29.36,51.040375,13.793218,117.53
-0.6956,49.04,29.36,51.040375,13.793218,117.53
-0.2782,49.04,29.36,51.040375,13.793218,117.53
0.0,49.04,29.36,51.040375,13.793218,117.53
0.1391,49.04,29.36,51.040375,13.793218,117.53
-0.2782,49.04,29.36,51.040385,13.793227,117.66
-0.1391,49.13,29.04,51.040385,13.793227,117.66
-0.2086,49.13,29.04,51.040385,13.793227,117.66
0.2782,49.13,29.04,51.040385,13.793227,117.66
-0.2086,49.13,29.04,51.040385,13.793227,117.66
-0.5565,49.13,29.04,51.040395,13.793237,117.78
-0.626,49.18,29.1,51.040395,13.793237,117.78
-0.3478,49.18,29.1,51.040395,13.793237,117.78
0.0,49.18,29.1,51.040395,13.793237,117.78
0.2782,49.18,29.1,51.040395,13.793237,117.78
0.3478,49.18,29.1,51.040405,13.793245,117.86
0.1391,48.31,28.74,51.040405,13.793245,117.86
0.626,48.31,28.74,51.040405,13.793245,117.86
0.4173,48.31,28.74,51.040405,13.793245,117.86
0.5565,48.31,28.74,51.040405,13.793245,117.86
0.4869,48.31,28.74,51.040416,13.793254,117.9
0.4869,48.34,28.84,51.040416,13.793254,117.9
0.3478,48.34,28.84,51.040416,13.793254,117.9
0.9739,48.34,28.84,51.040416,13.793254,117.9
0.6956,48.34,28.84,51.040416,13.793254,117.9
0.8347,48.34,28.84,51.040426,13.793263,117.94
0.5565,48.28,28.87,51.040426,13.793263,117.94
0.2782,48.28,28.87,51.040426,13.793263,117.94
0.7652,48.28,28.87,51.040426,13.793263,117.94
0.626,48.28,28.87,51.040426,13.793263,117.94
0.0695,48.28,28.87,51.040436,13.793272,117.99
0.2086,48.28,29.12,51.040436,13.793272,117.99
0.2782,48.28,29.12,51.040436,13.793272,117.99
0.0695,48.28,29.12,51.040436,13.793272,117.99
0.1391,48.28,29.12,51.040436,13.793272,117.99
0.4869,48.28,29.12,51.040446,13.793281,118.03
0.3478,48.15,29.17,51.040446,13.793281,118.03
0.6956,48.15,29.17,51.040446,13.793281,118.03
0.4173,48.15,29.17,51.040446,13.793281,118.03
0.5565,48.15,29.17,51.040446,13.793281,118.03
0.4869,48.15,29.17,51.040456,13.793289,118.03
0.2086,48.06,29.12,51.040456,13.793289,118.07
0.6956,48.06,29.12,51.040456,13.793289,118.07
0.8347,48.06,29.12,51.040456,13.793289,118.07
0.7652,48.06,29.12,51.040456,13.793289,118.07
1.1826,48.06,29.12,51.040466,13.793298,118.07
0.9739,47.97,29.22,51.040466,13.793298,118.11
0.6956,47.97,29.22,51.040466,13.793298,118.11
0.9739,47.97,29.22,51.040466,13.793298,118.11
0.9739,47.97,29.22,51.040466,13.793298,118.11
0.626,47.97,29.22,51.040476,13.793307,118.11
0.626,47.47,28.89,51.040476,13.793307,118.14
0.3478,47.47,28.89,51.040476,13.793307,118.14
0.6956,47.47,28.89,51.040476,13.793307,118.14
0.3478,47.47,28.89,51.040476,13.793307,118.14
0.4173,47.47,28.89,51.040486,13.793315,118.14
0.2086,47.47,28.64,51.040486,13.793315,118.18
0.9739,47.47,28.64,51.040486,13.793315,118.18
0.4869,47.47,28.64,51.040486,13.793315,118.18
0.626,47.47,28.64,51.040486,13.793315,118.18
0.1391,47.47,28.64,51.040497,13.793324,118.18
0.7652,47.4799,28.28,51.040497,13.793324,118.21
0.4869,47.4799,28.28,51.040497,13.793324,118.21
0.7652,47.4799,28.28,51.040497,13.793324,118.21
0.3478,47.4799,28.28,51.040497,13.793324,118.21
0.9739,47.4799,28.28,51.040506,13.793332,118.21
1.113,47.43,28.14,51.040506,13.793332,118.25
0.4173,47.43,28.14,51.040506,13.793332,118.25
0.5565,47.43,28.14,51.040506,13.793332,118.25
0.9043,47.43,28.14,51.040506,13.793332,118.25
0.6956,47.43,28.14,51.040516,13.793341,118.25
0.4869,47.38,28.4,51.040516,13.793341,118.32
0.9043,47.38,28.4,51.040516,13.793341,118.32
0.6956,47.38,28.4,51.040516,13.793341,118.32
0.9739,47.38,28.4,51.040516,13.793341,118.32
0.626,47.38,28.4,51.040526,13.793349,118.32
0.6956,47.38,28.3,51.040526,13.793349,118.37
0.7652,47.38,28.3,51.040526,13.793349,118.37
0.626,47.38,28.3,51.040526,13.793349,118.37
0.4869,47.38,28.3,51.040526,13.793349,118.37
0.5565,47.38,28.3,51.040536,13.793358,118.37
0.5565,47.37,28.61,51.040536,13.793358,118.44
0.4869,47.37,28.61,51.040536,13.793358,118.44
0.8347,47.37,28.61,51.040536,13.793358,118.44
0.7652,47.37,28.61,51.040536,13.793358,118.44
0.8347,47.37,28.61,51.040546,13.793367,118.44
0.7652,47.67,28.8,51.040546,13.793367,118.52
0.5565,47.67,28.8,51.040546,13.793367,118.52
0.5565,47.67,28.8,51.040546,13.793367,118.52
0.7652,47.67,28.8,51.040546,13.793367,118.52
0.5565,47.67,28.8,51.040557,13.793377,118.52
0.626,48.04,29.1,51.040557,13.793377,118.6
0.3478,48.04,29.1,51.040557,13.793377,118.6
0.4173,48.04,29.1,51.040557,13.793377,118.6
0.1391,48.04,29.1,51.040557,13.793377,118.6
0.3478,48.04,29.1,51.040567,13.793385,118.6
-0.0695,48.07,28.94,51.040567,13.793385,118.67
-0.2086,48.07,28.94,51.040567,13.793385,118.67
-0.1391,48.07,28.94,51.040567,13.793385,118.67
-0.2782,48.07,28.94,51.040567,13.793385,118.67
-0.0695,48.07,28.94,51.040578,13.793394,118.67
-0.0695,48.13,28.87,51.040578,13.793394,118.74
-0.4173,48.13,28.87,51.040578,13.793394,118.74
-0.5565,48.13,28.87,51.040578,13.793394,118.74
-0.2086,48.13,28.87,51.040578,13.793394,118.74
-0.7652,48.13,28.87,51.040588,13.793403,118.74
-0.4173,48.08,28.46,51.040588,13.793403,118.79
-0.4173,48.08,28.46,51.040588,13.793403,118.79
-0.7652,48.08,28.46,51.040588,13.793403,118.79
-1.2521,48.08,28.46,51.040588,13.793403,118.79
-0.6956,48.08,28.46,51.040599,13.793411,118.79
-0.9739,48.04,28.18,51.040599,13.793411,118.86
-1.113,48.04,28.18,51.040599,13.793411,118.86
-1.1826,48.04,28.18,51.040599,13.793411,118.86
-1.113,48.04,28.18,51.040599,13.793411,118.86
-0.9739,48.04,28.18,51.040609,13.793419,118.86
-1.4608,47.74,27.94,51.040609,13.793419,118.93
-1.8782,47.74,27.94,51.040609,13.793419,118.93
-1.2521,47.74,27.94,51.040609,13.793419,118.93
-1.5304,47.74,27.94,51.040609,13.793419,118.93
-1.7391,47.74,27.94,51.040619,13.793428,118.93
-1.4608,47.69,27.61,51.040619,13.793428,119.0
-1.1826,47.69,27.61,51.040619,13.793428,119.0
-1.4608,47.69,27.61,51.040619,13.793428,119.0
-1.4608,47.69,27.61,51.040619,13.793428,119.0
-1.6695,47.69,27.61,51.04063,13.793436,119.0
-1.3913,47.69,27.63,51.04063,13.793436,119.05
-1.3913,47.69,27.63,51.04063,13.793436,119.05
-1.4608,47.69,27.63,51.04063,13.793436,119.05
-1.6,47.69,27.63,51.04063,13.793436,119.05
-1.3217,47.69,27.63,51.04064,13.793445,119.05
-1.4608,47.62,27.89,51.04064,13.793445,119.11
-1.0434,47.62,27.89,51.04064,13.793445,119.11
-1.3913,47.62,27.89,51.04064,13.793445,119.11
-1.5304,47.62,27.89,51.04064,13.793445,119.11
-1.3913,47.62,27.89,51.04065,13.793454,119.11
-1.5304,47.52,28.14,51.04065,13.793454,119.17
-1.5304,47.52,28.14,51.04065,13.793454,119.17
-2.0869,47.52,28.14,51.04065,13.793454,119.17
-1.8782,47.52,28.14,51.04065,13.793454,119.17
-1.2521,47.52,28.14,51.04066,13.793463,119.17
-1.1826,47.44,28.4,51.04066,13.793463,119.25
-1.9478,47.44,28.4,51.04066,13.793463,119.25
-1.3913,47.44,28.4,51.04066,13.793463,119.25
-1.0434,47.44,28.4,51.04066,13.793463,119.25
-0.4869,47.44,28.4,51.04067,13.793471,119.25
-1.5304,47.38,28.59,51.04067,13.793471,119.33
-1.9478,47.38,28.59,51.04067,13.793471,119.33
-1.8782,47.38,28.59,51.04067,13.793471,119.33
-1.4608,47.38,28.59,51.04067,13.793471,119.33
-0.7652,47.38,28.59,51.04068,13.79348,119.33
-0.8347,47.3,28.83,51.04068,13.79348,119.39
-0.9043,47.3,28.83,51.04068,13.79348,119.39
-0.626,47.3,28.83,51.04068,13.79348,119.39
-0.5565,47.3,28.83,51.04068,13.79348,119.39
-0.7652,47.3,28.83,51.040691,13.79349,119.39
-0.5565,47.93,29.23,51.040691,13.79349,119.46
-0.9043,47.93,29.23,51.040691,13.79349,119.46
-0.6956,47.93,29.23,51.040691,13.79349,119.46
-0.6956,47.93,29.23,51.040691,13.79349,119.46
-0.7652,47.93,29.23,51.0407,13.793498,119.46
-0.4869,46.8,29.65,51.0407,13.793498,119.54
-0.4869,46.8,29.65,51.0407,13.793498,119.54
-0.626,46.8,29.65,51.0407,13.793498,119.54
-0.8347,46.8,29.65,51.0407,13.793498,119.54
-0.4173,46.8,29.65,51.04071,13.793507,119.54
-0.7652,47.47,29.19,51.04071,13.793507,119.61
-0.5565,47.47,29.19,51.04071,13.793507,119.61
-0.9043,47.47,29.19,51.04071,13.793507,119.61
-0.7652,47.47,29.19,51.04071,13.793507,119.61
-0.3478,47.47,29.19,51.040721,13.793517,119.61
-0.9739,47.52,30.03,51.040721,13.793517,119.64
-0.8347,47.52,30.03,51.040721,13.793517,119.64
-0.626,47.52,30.03,51.040721,13.793517,119.64
-0.2782,47.52,30.03,51.040721,13.793517,119.64
-0.1391,47.52,30.03,51.040731,13.793526,119.64
-0.1391,47.4,29.84,51.040731,13.793526,119.7
-0.3478,47.4,29.84,51.040731,13.793526,119.7
-0.0695,47.4,29.84,51.040731,13.793526,119.7
-0.4869,47.4,29.84,51.040731,13.793526,119.7
0.4869,47.4,29.84,51.040741,13.793535,119.7
0.2086,47.4,29.68,51.040741,13.793535,119.74
0.626,47.4,29.68,51.040741,13.793535,119.74
0.1391,47.4,29.68,51.040741,13.793535,119.74
0.1391,47.4,29.68,51.040741,13.793535,119.74
0.2782,47.4,29.68,51.040751,13.793544,119.74
0.4173,47.76,30.0,51.040751,13.793544,119.79
0.4173,47.76,30.0,51.040751,13.793544,119.79
0.4869,47.76,30.0,51.040751,13.793544,119.79
0.2782,47.76,30.0,51.040751,13.793544,119.79
0.4869,47.76,30.0,51.040761,13.793553,119.79
0.8347,47.63,30.08,51.040761,13.793553,119.88
0.2782,47.63,30.08,51.040761,13.793553,119.88
0.4869,47.63,30.08,51.040761,13.793553,119.88
0.2782,47.63,30.08,51.040761,13.793553,119.88
0.4869,47.63,30.08,51.040771,13.793561,119.88
0.7652,47.0,29.16,51.040771,13.793561,120.0
0.7652,47.0,29.16,51.040771,13.793561,120.0
0.6956,47.0,29.16,51.040771,13.793561,120.0
0.2086,47.0,29.16,51.040771,13.793561,120.0
0.4173,47.0,29.16,51.04078,13.79357,120.0
0.7652,46.87,29.5,51.04078,13.79357,120.09
0.4173,46.87,29.5,51.04078,13.79357,120.09
0.626,46.87,29.5,51.04078,13.79357,120.09
0.5565,46.87,29.5,51.04078,13.79357,120.09
0.4173,46.87,29.5,51.04079,13.79358,120.09
0.4173,46.82,29.96,51.04079,13.79358,120.14
0.626,46.82,29.96,51.04079,13.79358,120.14
0.4869,46.82,29.96,51.04079,13.79358,120.14
0.4869,46.82,29.96,51.04079,13.79358,120.14
0.2782,46.82,29.96,51.0408,13.793589,120.14
0.3478,46.51,29.91,51.0408,13.793589,120.23
0.5565,46.51,29.91,51.0408,13.793589,120.23
0.9739,46.51,29.91,51.0408,13.793589,120.23
0.7652,46.51,29.91,51.0408,13.793589,120.23
0.9739,46.51,29.91,51.040809,13.793598,120.23
0.8347,46.47,30.23,51.040809,13.793598,120.31
1.113,46.47,30.23,51.040809,13.793598,120.31
1.3913,46.47,30.23,51.040809,13.793598,120.31
1.2521,46.47,30.23,51.040809,13.793598,120.31
1.4608,46.47,30.23,51.040819,13.793607,120.31
1.7391,46.1599,30.16,51.040819,13.793607,120.38
1.6695,46.1599,30.16,51.040819,13.793607,120.38
1.3913,46.1599,30.16,51.040819,13.793607,120.38
1.4608,46.1599,30.16,51.040819,13.793607,120.38
1.113,46.1599,30.16,51.040829,13.793616,120.38
1.5304,46.06,30.28,51.040829,13.793616,120.42
1.1826,46.06,30.28,51.040829,13.793616,120.42
1.3913,46.06,30.28,51.040829,13.793616,120.42
1.3217,46.06,30.28,51.040829,13.793616,120.42
1.113,46.06,30.28,51.040838,13.793625,120.42
1.2521,45.99,30.07,51.040838,13.793625,120.47
1.113,45.99,30.07,51.040838,13.793625,120.47
1.3913,45.99,30.07,51.040838,13.793625,120.47
1.3217,45.99,30.07,51.040838,13.793625,120.47
0.7652,45.99,30.07,51.040848,13.793634,120.47
1.2521,45.92,29.87,51.040848,13.793634,120.53
0.9739,45.92,29.87,51.040848,13.793634,120.53
1.1826,45.92,29.87,51.040848,13.793634,120.53
0.9739,45.92,29.87,51.040848,13.793634,120.53
0.7652,45.92,29.87,51.040858,13.793643,120.53
0.8347,46.28,29.8,51.040858,13.793643,120.61
0.4173,46.28,29.8,51.040858,13.793643,120.61
0.2086,46.28,29.8,51.040858,13.793643,120.61
0.4173,46.28,29.8,51.040858,13.793643,120.61
0.0,46.28,29.8,51.040869,13.793652,120.61
0.1391,46.29,29.52,51.040869,13.793652,120.66
0.2086,46.29,29.52,51.040869,13.793652,120.66
0.3478,46.29,29.52,51.040869,13.793652,120.66
0.0,46.29,29.52,51.040869,13.793652,120.66
-0.1391,46.29,29.52,51.040878,13.793661,120.66
0.0695,46.27,28.96,51.040878,13.793661,120.73
-0.2086,46.27,28.96,51.040878,13.793661,120.73
-0.4173,46.27,28.96,51.040878,13.793661,120.73
-0.1391,46.27,28.96,51.040878,13.793661,120.73
-0.4173,46.27,28.96,51.040888,13.79367,120.73
-0.4869,46.38,29.19,51.040888,13.79367,120.79
-0.0695,46.38,29.19,51.040888,13.79367,120.79
-0.1391,46.38,29.19,51.040888,13.79367,120.79
-0.1391,46.38,29.19,51.040888,13.79367,120.79
-0.4173,46.38,29.19,51.040898,13.793678,120.79
-0.6956,46.45,28.98,51.040898,13.793678,120.88
-0.2086,46.45,28.98,51.040898,13.793678,120.88
-0.626,46.45,28.98,51.040898,13.793678,120.88
-0.5565,46.45,28.98,51.040898,13.793678,120.88
-0.6956,46.45,28.98,51.040908,13.793687,120.88
-0.2086,46.52,28.98,51.040908,13.793687,120.97
-0.4173,46.52,28.98,51.040908,13.793687,120.97
-0.2086,46.52,28.98,51.040908,13.793687,120.97
-0.2782,46.52,28.98,51.040908,13.793687,120.97
-0.3478,46.52,28.98,51.040918,13.793696,120.97
-0.5565,46.57,28.97,51.040918,13.793696,121.07
0.0,46.57,28.97,51.040918,13.793696,121.07
-0.2086,46.57,28.97,51.040918,13.793696,121.07
-0.4869,46.57,28.97,51.040918,13.793696,121.07
0.0695,46.57,28.97,51.040928,13.793705,121.07
-0.2782,46.63,28.93,51.040928,13.793705,121.14
-0.1391,46.63,28.93,51.040928,13.793705,121.14
-0.4173,46.63,28.93,51.040928,13.793705,121.14
-0.1391,46.63,28.93,51.040928,13.793705,121.14
0.4173,46.63,28.93,51.040938,13.793714,121.14
0.0,46.6599,28.94,51.040938,13.793714,121.21
-0.1391,46.6599,28.94,51.040938,13.793714,121.21
-0.3478,46.6599,28.94,51.040938,13.793714,121.21
-0.0695,46.6599,28.94,51.040938,13.793714,121.21
-0.1391,46.6599,28.94,51.040948,13.793723,121.21
-0.2086,46.71,28.99,51.040948,13.793723,121.28
-0.0695,46.71,28.99,51.040948,13.793723,121.28
0.0,46.71,28.99,51.040948,13.793723,121.28
-0.1391,46.71,28.99,51.040948,13.793723,121.28
-0.1391,46.71,28.99,51.040958,13.793732,121.28
-0.2782,46.76,29.09,51.040958,13.793732,121.36
-0.2086,46.76,29.09,51.040958,13.793732,121.36
-0.626,46.76,29.09,51.040958,13.793732,121.36
0.2086,46.76,29.09,51.040958,13.793732,121.36
-0.1391,46.76,29.09,51.040968,13.793741,121.36
0.0695,46.83,29.09,51.040968,13.793741,121.47
-0.3478,46.83,29.09,51.040968,13.793741,121.47
0.2782,46.83,29.09,51.040968,13.793741,121.47
0.0695,46.83,29.09,51.040968,13.793741,121.47
0.1391,46.83,29.09,51.040978,13.79375,121.47
-0.1391,46.92,29.17,51.040978,13.79375,121.58
0.0695,46.92,29.17,51.040978,13.79375,121.58
-0.1391,46.92,29.17,51.040978,13.79375,121.58
0.2086,46.92,29.17,51.040978,13.79375,121.58
0.4869,46.92,29.17,51.040988,13.793759,121.58
0.4869,47.01,29.24,51.040988,13.793759,121.67
0.3478,47.01,29.24,51.040988,13.793759,121.67
0.4173,47.01,29.24,51.040988,13.793759,121.67
0.3478,47.01,29.24,51.040988,13.793759,121.67
0.5565,47.01,29.24,51.040998,13.793768,121.67
0.6956,47.07,29.19,51.040998,13.793768,121.75
0.3478,47.07,29.19,51.040998,13.793768,121.75
0.626,47.07,29.19,51.040998,13.793768,121.75
0.9043,47.07,29.19,51.040998,13.793768,121.75
0.9739,47.07,29.19,51.041008,13.793777,121.75
0.4173,47.11,29.26,51.041008,13.793777,121.85
0.2782,47.11,29.26,51.041008,13.793777,121.85
0.4869,47.11,29.26,51.041008,13.793777,121.85
0.2086,47.11,29.26,51.041008,13.793777,121.85
0.3478,47.11,29.26,51.041018,13.793786,121.85
0.6956,47.14,29.34,51.041018,13.793786,121.95
0.5565,47.14,29.34,51.041018,13.793786,121.95
0.2782,47.14,29.34,51.041018,13.793786,121.95
0.4869,47.14,29.34,51.041018,13.793786,121.95
0.0695,47.14,29.34,51.041028,13.793796,121.95
0.2086,47.15,29.38,51.041028,13.793796,122.02
0.2086,47.15,29.38,51.041028,13.793796,122.02
-0.1391,47.15,29.38,51.041028,13.793796,122.02
-0.2086,47.15,29.38,51.041028,13.793796,122.02
0.2086,47.15,29.38,51.041038,13.793805,122.02
0.3478,47.15,29.52,51.041038,13.793805,122.14
0.3478,47.15,29.52,51.041038,13.793805,122.14
0.2782,47.15,29.52,51.041038,13.793805,122.14
0.3478,47.15,29.52,51.041038,13.793805,122.14
0.0695,47.15,29.52,51.041048,13.793814,122.14
0.5565,47.13,29.64,51.041048,13.793814,122.23
0.0695,47.13,29.64,51.041048,13.793814,122.23
0.2086,47.13,29.64,51.041048,13.793814,122.23
0.2086,47.13,29.64,51.041048,13.793814,122.23
0.4173,47.13,29.64,51.041058,13.793823,122.23
0.1391,46.75,29.6,51.041058,13.793823,122.32
-0.0695,46.75,29.6,51.041058,13.793823,122.32
-0.2086,46.75,29.6,51.041058,13.793823,122.32
0.0695,46.75,29.6,51.041058,13.793823,122.32
0.0,46.75,29.6,51.041068,13.793832,122.32
-0.2782,46.7,29.69,51.041068,13.793832,122.4
-0.2782,46.7,29.69,51.041068,13.793832,122.4
0.0,46.7,29.69,51.041068,13.793832,122.4
0.2086,46.7,29.69,51.041068,13.793832,122.4
0.0,46.7,29.69,51.041077,13.79384,122.4
0.1391,46.62,29.5,51.041077,13.79384,122.49
-0.2086,46.62,29.5,51.041077,13.79384,122.49
-0.0695,46.62,29.5,51.041077,13.79384,122.49
0.2086,46.62,29.5,51.041077,13.79384,122.49
0.2086,46.62,29.5,51.041086,13.793849,122.49
0.2086,46.14,29.59,51.041086,13.793849,122.57
-0.0695,46.14,29.59,51.041086,13.793849,122.57
0.2782,46.14,29.59,51.041086,13.793849,122.57
-0.5565,46.14,29.59,51.041086,13.793849,122.57
-0.4869,46.14,29.59,51.041097,13.793858,122.57
-0.7652,46.59,29.25,51.041097,13.793858,122.66
-0.3478,46.59,29.25,51.041097,13.793858,122.66
0.0,46.59,29.25,51.041097,13.793858,122.66
-0.0695,46.59,29.25,51.041097,13.793858,122.66
0.0695,46.59,29.25,51.041107,13.793867,122.66
1.0434,46.68,29.12,51.041107,13.793867,122.75
0.9043,46.68,29.12,51.041107,13.793867,122.75
0.3478,46.68,29.12,51.041107,13.793867,122.75
-0.4173,46.68,29.12,51.041107,13.793867,122.75
-0.4173,46.68,29.12,51.041118,13.793876,122.75
-0.5565,46.77,28.95,51.041118,13.793876,122.84
-0.2782,46.77,28.95,51.041118,13.793876,122.84
-0.1391,46.77,28.95,51.041118,13.793876,122.84
-0.3478,46.77,28.95,51.041118,13.793876,122.84
-0.1391,46.77,28.95,51.041128,13.793885,122.84
0.3478,46.82,28.87,51.041128,13.793885,122.9
0.6956,46.82,28.87,51.041128,13.793885,122.9
0.2086,46.82,28.87,51.041128,13.793885,122.9
0.1391,46.82,28.87,51.041128,13.793885,122.9
0.0,46.82,28.87,51.041138,13.793893,122.9
0.2086,46.83,28.78,51.041138,13.793893,122.97
-0.5565,46.83,28.78,51.041138,13.793893,122.97
-0.4869,46.83,28.78,51.041138,13.793893,122.97
-0.3478,46.83,28.78,51.041138,13.793893,122.97
-0.8347,46.83,28.78,51.041148,13.793902,122.97
-0.5565,46.89,28.8,51.041148,13.793902,123.05
-0.626,46.89,28.8,51.041148,13.793902,123.05
-0.626,46.89,28.8,51.041148,13.793902,123.05
-0.7652,46.89,28.8,51.041148,13.793902,123.05
-0.7652,46.89,28.8,51.041158,13.793911,123.05
-0.8347,46.9099,28.74,51.041158,13.793911,123.12
-0.6956,46.9099,28.74,51.041158,13.793911,123.12
-0.5565,46.9099,28.74,51.041158,13.793911,123.12
-0.5565,46.9099,28.74,51.041158,13.793911,123.12
-0.626,46.9099,28.74,51.041168,13.79392,123.12
-0.8347,46.87,28.57,51.041168,13.79392,123.18
-0.5565,46.87,28.57,51.041168,13.79392,123.18
-0.1391,46.87,28.57,51.041168,13.79392,123.18
-0.2782,46.87,28.57,51.041168,13.79392,123.18
0.0,46.87,28.57,51.041179,13.793928,123.18
-0.2782,46.81,28.56,51.041179,13.793928,123.23
0.0,46.81,28.56,51.041179,13.793928,123.23
0.0695,46.81,28.56,51.041179,13.793928,123.23
0.3478,46.81,28.56,51.041179,13.793928,123.23
0.0695,46.81,28.56,51.041189,13.793937,123.23
0.2086,46.51,28.42,51.041189,13.793937,123.28
-0.1391,46.51,28.42,51.041189,13.793937,123.28
0.4173,46.51,28.42,51.041189,13.793937,123.28
0.0,46.51,28.42,51.041189,13.793937,123.28
-0.3478,46.51,28.42,51.041199,13.793946,123.28
-0.3478,46.58,28.52,51.041199,13.793946,123.33
-0.9739,46.58,28.52,51.041199,13.793946,123.33
-0.6956,46.58,28.52,51.041199,13.793946,123.33
-0.2086,46.58,28.52,51.041199,13.793946,123.33
-0.2086,46.58,28.52,51.041209,13.793954,123.33
-0.4173,46.64,28.65,51.041209,13.793954,123.37
0.0695,46.64,28.65,51.041209,13.793954,123.37
0.0695,46.64,28.65,51.041209,13.793954,123.37
-0.626,46.64,28.65,51.041209,13.793954,123.37
0.0,46.64,28.65,51.04122,13.793963,123.37
0.5565,46.69,28.63,51.04122,13.793963,123.41
-0.5565,46.69,28.63,51.04122,13.793963,123.41
-0.1391,46.69,28.63,51.04122,13.793963,123.41
-0.4869,46.69,28.63,51.04122,13.793963,123.41
0.0,46.69,28.63,51.04123,13.793972,123.41
0.4173,46.7,28.65,51.04123,13.793972,123.44
0.2782,46.7,28.65,51.04123,13.793972,123.44
0.1391,46.7,28.65,51.04123,13.793972,123.44
0.1391,46.7,28.65,51.04123,13.793972,123.44
